,sample,population,percentage
4446,sample09691,cd4_t_cell,31.68751129223295
4447,sample09691,cd8_t_cell,17.937084696765904
4448,sample09691,monocyte,22.14381787886696
4449,sample09691,nk_cell,19.794029670969426
4450,sample09692,b_cell,7.443078938244019
4451,sample09692,cd4_t_cell,28.841930885695575
4452,sample09692,cd8_t_cell,25.19455252918288
4453,sample09692,monocyte,25.008668181993297
4454,sample09692,nk_cell,13.511769464884232
4455,sample09699,b_cell,10.024355981364137
4456,sample09699,cd4_t_cell,21.78394930721887
4457,sample09699,cd8_t_cell,32.42276324166995
4458,sample09699,monocyte,17.789972612153736
4459,sample09699,nk_cell,17.978958857593305
4460,sample09700,b_cell,12.562859465807461
4461,sample09700,cd4_t_cell,30.554970038242644
4462,sample09700,cd8_t_cell,27.02279502544491
4463,sample09700,monocyte,17.379826753791644
4464,sample09700,nk_cell,12.47954871671334
4465,sample09701,b_cell,7.476346414361753
4466,sample09701,cd4_t_cell,32.94541808445957
4467,sample09701,cd8_t_cell,30.500592006314733
4468,sample09701,monocyte,16.99538128406703
4469,sample09701,nk_cell,12.082262210796916
4470,sample09705,b_cell,11.5665428461637
4471,sample09705,cd4_t_cell,31.993723581401305
4472,sample09705,cd8_t_cell,24.93595491225823
4473,sample09705,monocyte,14.271380385124461
4474,sample09705,nk_cell,17.232398275052304
4475,sample09706,b_cell,6.62815841108397
4476,sample09706,cd4_t_cell,34.024746726464585
4477,sample09706,cd8_t_cell,30.314739919112643
4478,sample09706,monocyte,17.601009089817
4479,sample09706,nk_cell,11.431345853521803
4480,sample09707,b_cell,7.122755157822275
4481,sample09707,cd4_t_cell,28.93340892065356
4482,sample09707,cd8_t_cell,25.200947541049988
4483,sample09707,monocyte,25.165515984693567
4484,sample09707,nk_cell,13.577372395780607
4485,sample09720,b_cell,15.610876024128927
4486,sample09720,cd4_t_cell,25.99981993337535
4487,sample09720,cd8_t_cell,22.260736472494823
4488,sample09720,monocyte,30.0243089943279
4489,sample09720,nk_cell,6.104258575672999
4490,sample09721,b_cell,7.6128761779770695
4491,sample09721,cd4_t_cell,35.946300650735495
4492,sample09721,cd8_t_cell,25.264760029893733
4493,sample09721,monocyte,19.158418548695796
4494,sample09721,nk_cell,12.01764459269791
4495,sample09722,b_cell,8.404707857238234
4496,sample09722,cd4_t_cell,32.37796387082006
4497,sample09722,cd8_t_cell,24.929897182534383
4498,sample09722,monocyte,15.906186215973905
4499,sample09722,nk_cell,18.381244873433417
4500,sample09783,b_cell,10.377790672815564
4501,sample09783,cd4_t_cell,27.331032587117857
4502,sample09783,cd8_t_cell,21.328731840902382
4503,sample09783,monocyte,25.924116096061244
4504,sample09783,nk_cell,15.038328803102953
4505,sample09784,b_cell,8.824998286313027
4506,sample09784,cd4_t_cell,31.724752494638608
4507,sample09784,cd8_t_cell,22.913463704109912
4508,sample09784,monocyte,19.41950077850351
4509,sample09784,nk_cell,17.117284736434943
4510,sample09785,b_cell,10.41413166617715
4511,sample09785,cd4_t_cell,31.056728066126798
4512,sample09785,cd8_t_cell,21.512188981664078
4513,sample09785,monocyte,19.13313472915705
4514,sample09785,nk_cell,17.883816556874923
4515,sample09798,b_cell,10.737431414111706
4516,sample09798,cd4_t_cell,24.679763486445097
4517,sample09798,cd8_t_cell,31.898903639996348
4518,sample09798,monocyte,21.974867899268755
4519,sample09798,nk_cell,10.709033560178096
4520,sample09799,b_cell,6.114617245330375
4521,sample09799,cd4_t_cell,37.62617536329411
4522,sample09799,cd8_t_cell,22.898896022406927
4523,sample09799,monocyte,19.60969754287689
4524,sample09799,nk_cell,13.750613826091701
4525,sample09800,b_cell,7.57338741868318
4526,sample09800,cd4_t_cell,28.638624275835284
4527,sample09800,cd8_t_cell,26.144369046206293
4528,sample09800,monocyte,26.3601350695306
4529,sample09800,nk_cell,11.283484189744641
4530,sample09909,b_cell,19.261964460917913
4531,sample09909,cd4_t_cell,32.08328791017115
4532,sample09909,cd8_t_cell,15.79090809985828
4533,sample09909,monocyte,22.214106617246266
4534,sample09909,nk_cell,10.649732911806389
4535,sample09910,b_cell,9.497680048416381
4536,sample09910,cd4_t_cell,43.21666330441799
4537,sample09910,cd8_t_cell,20.61932620536615
4538,sample09910,monocyte,15.77667944321162
4539,sample09910,nk_cell,10.889650998587856
4540,sample09911,b_cell,17.959400020458077
4541,sample09911,cd4_t_cell,26.454150664422478
4542,sample09911,cd8_t_cell,22.828421845504337
4543,sample09911,monocyte,22.911184057580183
4544,sample09911,nk_cell,9.846843412034927
4545,sample09924,b_cell,13.912610729571016
4546,sample09924,cd4_t_cell,33.96237682890415
4547,sample09924,cd8_t_cell,21.439235592714244
4548,sample09924,monocyte,20.49567034935802
4549,sample09924,nk_cell,10.190106499452574
4550,sample09925,b_cell,6.535081535786456
4551,sample09925,cd4_t_cell,33.79764086658208
4552,sample09925,cd8_t_cell,29.66774754452747
4553,sample09925,monocyte,18.15028901734104
4554,sample09925,nk_cell,11.849241035762958
4555,sample09926,b_cell,13.00684862059748
4556,sample09926,cd4_t_cell,29.144890265372528
4557,sample09926,cd8_t_cell,19.526403598521508
4558,sample09926,monocyte,25.0845707859783
4559,sample09926,nk_cell,13.237286729530183
4560,sample09963,b_cell,11.102553023614059
4561,sample09963,cd4_t_cell,26.385940523379233
4562,sample09963,cd8_t_cell,22.106479307170634
4563,sample09963,monocyte,16.98352463789897
4564,sample09963,nk_cell,23.421502507937106
4565,sample09964,b_cell,15.990795415074679
4566,sample09964,cd4_t_cell,29.605548801667247
4567,sample09964,cd8_t_cell,29.980027787426188
4568,sample09964,monocyte,15.034517193469954
4569,sample09964,nk_cell,9.389110802361932
4570,sample09965,b_cell,8.771963755572532
4571,sample09965,cd4_t_cell,29.153168486301965
4572,sample09965,cd8_t_cell,24.762834956338423
4573,sample09965,monocyte,18.02454331827984
4574,sample09965,nk_cell,19.287489483507237
4575,sample09978,b_cell,15.961255189037182
4576,sample09978,cd4_t_cell,22.298799267955186
4577,sample09978,cd8_t_cell,27.636477257510155
4578,sample09978,monocyte,18.495737178056512
4579,sample09978,nk_cell,15.607731107440967
4580,sample09979,b_cell,5.209552249983617
4581,sample09979,cd4_t_cell,34.293176563099706
4582,sample09979,cd8_t_cell,24.262565177911124
4583,sample09979,monocyte,13.304250957190867
4584,sample09979,nk_cell,22.930455051814683
4585,sample09980,b_cell,10.896705998528834
4586,sample09980,cd4_t_cell,27.467478159228545
4587,sample09980,cd8_t_cell,24.22688203464294
4588,sample09980,monocyte,22.617668100885723
4589,sample09980,nk_cell,14.79126570671396
4590,sample09990,b_cell,11.599397673838537
4591,sample09990,cd4_t_cell,33.95567544597079
4592,sample09990,cd8_t_cell,17.028647445194785
4593,sample09990,monocyte,21.8315519136789
4594,sample09990,nk_cell,15.584727521316989
4595,sample09991,b_cell,5.214529188275855
4596,sample09991,cd4_t_cell,46.60845615165988
4597,sample09991,cd8_t_cell,18.108744274175432
4598,sample09991,monocyte,15.648470997294579
4599,sample09991,nk_cell,14.419799388594255
4600,sample09992,b_cell,10.460877058416902
4601,sample09992,cd4_t_cell,27.309830213156822
4602,sample09992,cd8_t_cell,28.62702764126019
4603,sample09992,monocyte,18.966317244775244
4604,sample09992,nk_cell,14.635947842390841
4605,sample09996,b_cell,11.207241543592186
4606,sample09996,cd4_t_cell,30.30776560266794
4607,sample09996,cd8_t_cell,25.823725583611242
4608,sample09996,monocyte,17.041448308718437
4609,sample09996,nk_cell,15.619818961410195
4610,sample09997,b_cell,7.718874792727558
4611,sample09997,cd4_t_cell,40.79906592490115
4612,sample09997,cd8_t_cell,26.845828550123137
4613,sample09997,monocyte,13.816854560974893
4614,sample09997,nk_cell,10.819376171273266
4615,sample09998,b_cell,15.135537326731765
4616,sample09998,cd4_t_cell,35.81106528388892
4617,sample09998,cd8_t_cell,21.389269081322396
4618,sample09998,monocyte,19.82308038543858
4619,sample09998,nk_cell,7.841047922618337
4620,sample10038,b_cell,4.6691975436666455
4621,sample10038,cd4_t_cell,32.98285796730299
4622,sample10038,cd8_t_cell,21.228707719776008
4623,sample10038,monocyte,36.551935579862395
4624,sample10038,nk_cell,4.567301189391959
4625,sample10039,b_cell,11.492597396788478
4626,sample10039,cd4_t_cell,30.214250570291185
4627,sample10039,cd8_t_cell,24.631211701033234
4628,sample10039,monocyte,17.898644719774566
4629,sample10039,nk_cell,15.763295612112538
4630,sample10040,b_cell,7.404776993509757
4631,sample10040,cd4_t_cell,26.664627084198333
4632,sample10040,cd8_t_cell,34.018050304844735
4633,sample10040,monocyte,21.090011144861347
4634,sample10040,nk_cell,10.822534472585826
4635,sample10041,b_cell,7.554352675252059
4636,sample10041,cd4_t_cell,27.406834607262887
4637,sample10041,cd8_t_cell,24.411860928531066
4638,sample10041,monocyte,18.79963120483003
4639,sample10041,nk_cell,21.827320584123964
4640,sample10042,b_cell,12.329102892314395
4641,sample10042,cd4_t_cell,33.57208998311455
4642,sample10042,cd8_t_cell,16.202770666521417
4643,sample10042,monocyte,24.719937541986674
4644,sample10042,nk_cell,13.176098916062966
4645,sample10043,b_cell,10.452559782756772
4646,sample10043,cd4_t_cell,26.17908034911495
4647,sample10043,cd8_t_cell,19.41021006838802
4648,sample10043,monocyte,19.729899098149982
4649,sample10043,nk_cell,24.228250701590273
4650,sample10095,b_cell,8.421750663129973
4651,sample10095,cd4_t_cell,35.960295092838194
4652,sample10095,cd8_t_cell,19.047372347480106
4653,sample10095,monocyte,23.40227122015915
4654,sample10095,nk_cell,13.168310676392572
4655,sample10096,b_cell,10.04057626493432
4656,sample10096,cd4_t_cell,22.758571223640796
4657,sample10096,cd8_t_cell,27.844949484599464
4658,sample10096,monocyte,22.057708465684367
4659,sample10096,nk_cell,17.298194561141052
4660,sample10097,b_cell,9.002038591001755
4661,sample10097,cd4_t_cell,22.27184373962926
4662,sample10097,cd8_t_cell,30.318115014459774
4663,sample10097,monocyte,25.24060114730005
4664,sample10097,nk_cell,13.16740150760916
4665,sample10116,b_cell,9.477933505692384
4666,sample10116,cd4_t_cell,35.28280491676872
4667,sample10116,cd8_t_cell,26.03347394203293
4668,sample10116,monocyte,17.905383952465186
4669,sample10116,nk_cell,11.300403683040777
4670,sample10117,b_cell,12.484011737265819
4671,sample10117,cd4_t_cell,38.774358588518545
4672,sample10117,cd8_t_cell,17.123429388307876
4673,sample10117,monocyte,20.323903393273643
4674,sample10117,nk_cell,11.294296892634113
4675,sample10118,b_cell,6.637262093193838
4676,sample10118,cd4_t_cell,31.399837856618923
4677,sample10118,cd8_t_cell,40.16619696560244
4678,sample10118,monocyte,10.96591128440721
4679,sample10118,nk_cell,10.830791800177586
4680,sample10125,b_cell,12.481479397588101
4681,sample10125,cd4_t_cell,27.842795251223766
4682,sample10125,cd8_t_cell,17.60910744762655
4683,sample10125,monocyte,22.992741799358576
4684,sample10125,nk_cell,19.073876104203006
4685,sample10126,b_cell,14.594738240765347
4686,sample10126,cd4_t_cell,28.82593675259102
4687,sample10126,cd8_t_cell,22.7286739303747
4688,sample10126,monocyte,20.403933032155194
4689,sample10126,nk_cell,13.446718044113739
4690,sample10127,b_cell,7.939073932166738
4691,sample10127,cd4_t_cell,33.96071927191039
4692,sample10127,cd8_t_cell,19.510198083201242
4693,sample10127,monocyte,23.151695831540053
4694,sample10127,nk_cell,15.43831288118157
4695,sample10128,b_cell,7.371664909577488
4696,sample10128,cd4_t_cell,31.03256021409456
4697,sample10128,cd8_t_cell,30.88861406211986
4698,sample10128,monocyte,16.620712026599627
4699,sample10128,nk_cell,14.086448787608466
4700,sample10129,b_cell,9.390111251117357
4701,sample10129,cd4_t_cell,29.09975983543881
4702,sample10129,cd8_t_cell,28.759436959495115
4703,sample10129,monocyte,19.071004706363823
4704,sample10129,nk_cell,13.679687247584893
4705,sample10130,b_cell,13.73644179263806
4706,sample10130,cd4_t_cell,30.90508778283993
4707,sample10130,cd8_t_cell,22.948397796374312
4708,sample10130,monocyte,26.387273871023083
4709,sample10130,nk_cell,6.022798757124612
4710,sample10131,b_cell,11.682630971426256
4711,sample10131,cd4_t_cell,32.10141552418946
4712,sample10131,cd8_t_cell,23.92215629493125
4713,sample10131,monocyte,20.441060326846358
4714,sample10131,nk_cell,11.85273688260667
4715,sample10132,b_cell,9.736052528590685
4716,sample10132,cd4_t_cell,31.22798625907727
4717,sample10132,cd8_t_cell,18.552419880854025
4718,sample10132,monocyte,20.052615558551114
4719,sample10132,nk_cell,20.430925772926905
4720,sample10133,b_cell,11.598105496352316
4721,sample10133,cd4_t_cell,30.249990451090486
4722,sample10133,cd8_t_cell,27.115083457469158
4723,sample10133,monocyte,18.956495168251784
4724,sample10133,nk_cell,12.080325426836255
4725,sample10140,b_cell,10.104993650826424
4726,sample10140,cd4_t_cell,29.161805849498776
4727,sample10140,cd8_t_cell,19.621527311770233
4728,sample10140,monocyte,24.412830492551336
4729,sample10140,nk_cell,16.698842695353232
4730,sample10141,b_cell,11.563208718585487
4731,sample10141,cd4_t_cell,22.963251818937472
4732,sample10141,cd8_t_cell,23.668250433569018
4733,sample10141,monocyte,24.344515480209754
4734,sample10141,nk_cell,17.460773548698267
4735,sample10142,b_cell,9.107402717668625
4736,sample10142,cd4_t_cell,32.66305066807779
4737,sample10142,cd8_t_cell,19.33362311719237
4738,sample10142,monocyte,22.678736794360553
4739,sample10142,nk_cell,16.21718670270066
4740,sample10179,b_cell,11.612122298933022
4741,sample10179,cd4_t_cell,35.76078185241639
4742,sample10179,cd8_t_cell,21.562808213036853
4743,sample10179,monocyte,17.935981350309333
4744,sample10179,nk_cell,13.128306285304403
4745,sample10180,b_cell,11.04029274569728
4746,sample10180,cd4_t_cell,34.07592086215217
4747,sample10180,cd8_t_cell,25.51974424963809
4748,sample10180,monocyte,15.309835933730096
4749,sample10180,nk_cell,14.054206208782372
4750,sample10181,b_cell,12.248587570621469
4751,sample10181,cd4_t_cell,32.89359698681733
4752,sample10181,cd8_t_cell,28.88512241054614
4753,sample10181,monocyte,16.694915254237287
4754,sample10181,nk_cell,9.277777777777779
4755,sample10197,b_cell,6.623439937597504
4756,sample10197,cd4_t_cell,22.308892355694226
4757,sample10197,cd8_t_cell,39.813767550702025
4758,sample10197,monocyte,17.81103744149766
4759,sample10197,nk_cell,13.44286271450858
4760,sample10198,b_cell,12.93268772316462
4761,sample10198,cd4_t_cell,34.61925599432089
4762,sample10198,cd8_t_cell,22.83828312901961
4763,sample10198,monocyte,15.700193894957671
4764,sample10198,nk_cell,13.909579258537205
4765,sample10199,b_cell,13.603811965335638
4766,sample10199,cd4_t_cell,31.83882743054588
4767,sample10199,cd8_t_cell,20.23945532737017
4768,sample10199,monocyte,22.227176043321165
4769,sample10199,nk_cell,12.090729233427146
4770,sample10233,b_cell,8.104912284278448
4771,sample10233,cd4_t_cell,23.199559637516437
4772,sample10233,cd8_t_cell,33.794762540646886
4773,sample10233,monocyte,22.183260109479008
4774,sample10233,nk_cell,12.717505428079225
4775,sample10234,b_cell,12.688092503552587
4776,sample10234,cd4_t_cell,36.421327207957795
4777,sample10234,cd8_t_cell,20.758793872028967
4778,sample10234,monocyte,19.336785345817677
4779,sample10234,nk_cell,10.79500107064297
4780,sample10235,b_cell,8.999827630785141
4781,sample10235,cd4_t_cell,26.37572179608722
4782,sample10235,cd8_t_cell,33.323278462466604
4783,sample10235,monocyte,17.16150995432216
4784,sample10235,nk_cell,14.139662156338877
4785,sample10248,b_cell,7.254828969681929
4786,sample10248,cd4_t_cell,29.895148281424493
4787,sample10248,cd8_t_cell,23.812921371551475
4788,sample10248,monocyte,15.838400132357199
4789,sample10248,nk_cell,23.198701244984903
4790,sample10249,b_cell,11.285877070814301
4791,sample10249,cd4_t_cell,36.74824936451201
4792,sample10249,cd8_t_cell,26.57946765098318
4793,sample10249,monocyte,17.694322973986385
4794,sample10249,nk_cell,7.692082939704121
4795,sample10250,b_cell,9.543875685557587
4796,sample10250,cd4_t_cell,43.47166361974406
4797,sample10250,cd8_t_cell,24.018281535648995
4798,sample10250,monocyte,10.360146252285192
4799,sample10250,nk_cell,12.606032906764169
4800,sample10323,b_cell,7.405906078355865
4801,sample10323,cd4_t_cell,31.329171649202458
4802,sample10323,cd8_t_cell,22.085976610794706
4803,sample10323,monocyte,18.82182452015647
4804,sample10323,nk_cell,20.357121141490506
4805,sample10324,b_cell,12.224824355971897
4806,sample10324,cd4_t_cell,27.94811745631418
4807,sample10324,cd8_t_cell,17.273464240677356
4808,sample10324,monocyte,27.664384795532335
4809,sample10324,nk_cell,14.889209151504234
4810,sample10325,b_cell,10.302557365390124
4811,sample10325,cd4_t_cell,27.882098442269132
4812,sample10325,cd8_t_cell,22.675504015330365
4813,sample10325,monocyte,19.623260270454477
4814,sample10325,nk_cell,19.516579906555904
4815,sample10335,b_cell,7.801328754997423
4816,sample10335,cd4_t_cell,30.099316167816113
4817,sample10335,cd8_t_cell,31.715027771563086
4818,sample10335,monocyte,23.87478964621655
4819,sample10335,nk_cell,6.509537659406827
4820,sample10336,b_cell,5.403580892502696
4821,sample10336,cd4_t_cell,40.31677901036786
4822,sample10336,cd8_t_cell,24.753901802537055
4823,sample10336,monocyte,14.169412286269887
4824,sample10336,nk_cell,15.356326008322503
4825,sample10337,b_cell,5.017550907195393
4826,sample10337,cd4_t_cell,19.363385077424848
4827,sample10337,cd8_t_cell,23.590906047650474
4828,sample10337,monocyte,33.17743154189741
4829,sample10337,nk_cell,18.850726425831876
4830,sample10341,b_cell,8.839042133979994
4831,sample10341,cd4_t_cell,38.54068332395098
4832,sample10341,cd8_t_cell,26.321396094054474
4833,sample10341,monocyte,17.676352141341532
4834,sample10341,nk_cell,8.622526306673018
4835,sample10342,b_cell,16.641161215831097
4836,sample10342,cd4_t_cell,31.543980866330056
4837,sample10342,cd8_t_cell,29.13669394375361
4838,sample10342,monocyte,9.326747734291239
4839,sample10342,nk_cell,13.351416239794002
