,sample,total_count,population,count,percentage
50940,sample10188,87057,b_cell,5903,6.78061499936823
50941,sample10188,87057,cd4_t_cell,23483,26.97428121805254
50942,sample10188,87057,cd8_t_cell,22200,25.500534132809538
50943,sample10188,87057,monocyte,21962,25.227150028142482
50944,sample10188,87057,nk_cell,13509,15.51741962162721
50945,sample10189,103017,b_cell,5030,4.882689264878612
50946,sample10189,103017,cd4_t_cell,36437,35.369890406437776
50947,sample10189,103017,cd8_t_cell,25021,24.28822427366357
50948,sample10189,103017,monocyte,18367,17.829096168593534
50949,sample10189,103017,nk_cell,18162,17.63009988642651
50950,sample10190,90761,b_cell,7696,8.479412963717897
50951,sample10190,90761,cd4_t_cell,23472,25.86132810348057
50952,sample10190,90761,cd8_t_cell,29810,32.844503696521635
50953,sample10190,90761,monocyte,18516,20.40083295688677
50954,sample10190,90761,nk_cell,11267,12.413922279393132
50955,sample10191,88718,b_cell,10647,12.000946820261953
50956,sample10191,88718,cd4_t_cell,27601,31.110935774025563
50957,sample10191,88718,cd8_t_cell,23585,26.584233188304516
50958,sample10191,88718,monocyte,13532,15.252823553281184
50959,sample10191,88718,nk_cell,13353,15.051060664126783
50960,sample10192,92809,b_cell,9812,10.57225053604715
50961,sample10192,92809,cd4_t_cell,31792,34.25529851630768
50962,sample10192,92809,cd8_t_cell,16505,17.78383561939036
50963,sample10192,92809,monocyte,22180,23.89854432221013
50964,sample10192,92809,nk_cell,12520,13.490071006044673
50965,sample10193,89936,b_cell,7453,8.287004091798613
50966,sample10193,89936,cd4_t_cell,25410,28.253424657534246
50967,sample10193,89936,cd8_t_cell,19296,21.455257071695428
50968,sample10193,89936,monocyte,22284,24.77761964063334
50969,sample10193,89936,nk_cell,15493,17.226694538338375
50970,sample10194,105532,b_cell,11154,10.569305992495167
50971,sample10194,105532,cd4_t_cell,24809,23.508509267331235
50972,sample10194,105532,cd8_t_cell,29601,28.049312057006407
50973,sample10194,105532,monocyte,24288,23.01482014933859
50974,sample10194,105532,nk_cell,15680,14.858052533828602
50975,sample10195,96693,b_cell,11841,12.245974372498527
50976,sample10195,96693,cd4_t_cell,35166,36.36871335050107
50977,sample10195,96693,cd8_t_cell,16098,16.64856814867674
50978,sample10195,96693,monocyte,17544,18.144022835158697
50979,sample10195,96693,nk_cell,16044,16.592721293164967
50980,sample10196,92275,b_cell,8156,8.838797073963695
50981,sample10196,92275,cd4_t_cell,26191,28.383635871037658
50982,sample10196,92275,cd8_t_cell,30835,33.41641831481983
50983,sample10196,92275,monocyte,15134,16.40097534543484
50984,sample10196,92275,nk_cell,11959,12.960173394743972
50985,sample10197,102560,b_cell,6793,6.623439937597504
50986,sample10197,102560,cd4_t_cell,22880,22.308892355694226
50987,sample10197,102560,cd8_t_cell,40833,39.813767550702025
50988,sample10197,102560,monocyte,18267,17.81103744149766
50989,sample10197,102560,nk_cell,13787,13.44286271450858
50990,sample10198,94381,b_cell,12206,12.93268772316462
50991,sample10198,94381,cd4_t_cell,32674,34.61925599432089
50992,sample10198,94381,cd8_t_cell,21555,22.83828312901961
50993,sample10198,94381,monocyte,14818,15.700193894957671
50994,sample10198,94381,nk_cell,13128,13.909579258537205
50995,sample10199,107661,b_cell,14646,13.603811965335638
50996,sample10199,107661,cd4_t_cell,34278,31.83882743054588
50997,sample10199,107661,cd8_t_cell,21790,20.23945532737017
50998,sample10199,107661,monocyte,23930,22.227176043321165
50999,sample10199,107661,nk_cell,13017,12.090729233427146
51000,sample10200,101546,b_cell,12985,12.787308214996159
51001,sample10200,101546,cd4_t_cell,33250,32.74378114352116
51002,sample10200,101546,cd8_t_cell,27855,27.430918007602465
51003,sample10200,101546,monocyte,15825,15.584070273570598
51004,sample10200,101546,nk_cell,11631,11.453922360309614
51005,sample10201,94624,b_cell,6765,7.149349002367265
51006,sample10201,94624,cd4_t_cell,33457,35.35783733513696
51007,sample10201,94624,cd8_t_cell,24351,25.73448596550558
51008,sample10201,94624,monocyte,17719,18.72569327020629
51009,sample10201,94624,nk_cell,12332,13.032634426783902
51010,sample10202,94930,b_cell,4295,4.524386389971558
51011,sample10202,94930,cd4_t_cell,41574,43.79437480248604
51012,sample10202,94930,cd8_t_cell,15651,16.48688507321184
51013,sample10202,94930,monocyte,20836,21.94880438217634
51014,sample10202,94930,nk_cell,12574,13.24554935215422
51015,sample10203,100025,b_cell,7438,7.436140964758811
51016,sample10203,100025,cd4_t_cell,29753,29.745563609097726
51017,sample10203,100025,cd8_t_cell,30993,30.985253686578357
51018,sample10203,100025,monocyte,19108,19.10322419395151
51019,sample10203,100025,nk_cell,12733,12.729817545613596
51020,sample10204,96625,b_cell,8795,9.102199223803364
51021,sample10204,96625,cd4_t_cell,29593,30.626649417852523
51022,sample10204,96625,cd8_t_cell,23766,24.596119016817592
51023,sample10204,96625,monocyte,16985,17.578266494178525
51024,sample10204,96625,nk_cell,17486,18.096765847347996
51025,sample10205,92781,b_cell,10494,11.310505383645358
51026,sample10205,92781,cd4_t_cell,19912,21.461290565956393
51027,sample10205,92781,cd8_t_cell,25190,27.14995527101454
51028,sample10205,92781,monocyte,20757,22.372037378342547
51029,sample10205,92781,nk_cell,16428,17.706211401041163
51030,sample10206,109219,b_cell,9724,8.9032128109578
51031,sample10206,109219,cd4_t_cell,26014,23.81820013001401
51032,sample10206,109219,cd8_t_cell,26553,24.311704007544474
51033,sample10206,109219,monocyte,25791,23.614023201091385
51034,sample10206,109219,nk_cell,21137,19.35285985039233
51035,sample10207,89925,b_cell,11702,13.013066444259104
51036,sample10207,89925,cd4_t_cell,25796,28.686127328329164
51037,sample10207,89925,cd8_t_cell,26403,29.361134278565473
51038,sample10207,89925,monocyte,12429,13.821517931609675
51039,sample10207,89925,nk_cell,13595,15.118154017236586
51040,sample10208,102265,b_cell,12729,12.44707377890774
51041,sample10208,102265,cd4_t_cell,32274,31.55918447171564
51042,sample10208,102265,cd8_t_cell,23080,22.568816310565687
51043,sample10208,102265,monocyte,18593,18.181195912580062
51044,sample10208,102265,nk_cell,15589,15.24372952623087
51045,sample10209,91830,b_cell,6350,6.914951540890776
51046,sample10209,91830,cd4_t_cell,32220,35.08657301535446
51047,sample10209,91830,cd8_t_cell,28343,30.864641184797996
51048,sample10209,91830,monocyte,12996,14.152237830774256
51049,sample10209,91830,nk_cell,11921,12.981596428182511
51050,sample10210,94277,b_cell,6752,7.1618740519957145
51051,sample10210,94277,cd4_t_cell,23688,25.125958611326197
51052,sample10210,94277,cd8_t_cell,21379,22.676792855097215
51053,sample10210,94277,monocyte,29419,31.204853781940454
51054,sample10210,94277,nk_cell,13039,13.830520699640422
51055,sample10211,95778,b_cell,6178,6.4503330618722465
51056,sample10211,95778,cd4_t_cell,23750,24.796926225229175
51057,sample10211,95778,cd8_t_cell,24582,25.66560170394036
51058,sample10211,95778,monocyte,26755,27.934389943410803
51059,sample10211,95778,nk_cell,14513,15.152749065547411
51060,sample10212,98831,b_cell,13148,13.303518126903501
51061,sample10212,98831,cd4_t_cell,26979,27.298114963928324
51062,sample10212,98831,cd8_t_cell,24812,25.105483097408708
51063,sample10212,98831,monocyte,20259,20.498628972690756
51064,sample10212,98831,nk_cell,13633,13.794254839068714
51065,sample10213,94872,b_cell,10437,11.001138375917025
51066,sample10213,94872,cd4_t_cell,27980,29.49236866514883
51067,sample10213,94872,cd8_t_cell,19712,20.777468589257104
51068,sample10213,94872,monocyte,25133,26.491483261657812
51069,sample10213,94872,nk_cell,11610,12.237541108019226
51070,sample10214,100592,b_cell,7165,7.122832829648481
51071,sample10214,100592,cd4_t_cell,26735,26.57766025131223
51072,sample10214,100592,cd8_t_cell,31183,30.999483060283122
51073,sample10214,100592,monocyte,22857,22.72248290122475
51074,sample10214,100592,nk_cell,12652,12.577540957531413
51075,sample10215,93044,b_cell,8796,9.45359184901767
51076,sample10215,93044,cd4_t_cell,26183,28.14044967972142
51077,sample10215,93044,cd8_t_cell,21067,22.641975839387815
51078,sample10215,93044,monocyte,22747,24.447573191178368
51079,sample10215,93044,nk_cell,14251,15.316409440694725
51080,sample10216,106987,b_cell,12615,11.791152196061203
51081,sample10216,106987,cd4_t_cell,30405,28.41934066755774
51082,sample10216,106987,cd8_t_cell,29370,27.451933412470673
51083,sample10216,106987,monocyte,18408,17.205828745548523
51084,sample10216,106987,nk_cell,16189,15.131744978361857
51085,sample10217,106391,b_cell,13205,12.411764152982865
51086,sample10217,106391,cd4_t_cell,29320,27.558722072355746
51087,sample10217,106391,cd8_t_cell,29007,27.264524254871183
51088,sample10217,106391,monocyte,19551,18.376554407797652
51089,sample10217,106391,nk_cell,15308,14.388435111992555
51090,sample10218,106025,b_cell,17339,16.353690167413347
51091,sample10218,106025,cd4_t_cell,29118,27.463334119311483
51092,sample10218,106025,cd8_t_cell,22158,20.898844612119785
51093,sample10218,106025,monocyte,21985,20.73567554821976
51094,sample10218,106025,nk_cell,15425,14.548455552935629
51095,sample10219,105577,b_cell,9713,9.19992043721644
51096,sample10219,105577,cd4_t_cell,31921,30.234804929103877
51097,sample10219,105577,cd8_t_cell,29746,28.174697140475672
51098,sample10219,105577,monocyte,17101,16.197656686588935
51099,sample10219,105577,nk_cell,17096,16.192920806615078
51100,sample10220,103193,b_cell,11497,11.141259581560766
51101,sample10220,103193,cd4_t_cell,41664,40.374831626176196
51102,sample10220,103193,cd8_t_cell,19776,19.164090587539853
51103,sample10220,103193,monocyte,19158,18.565212756679234
51104,sample10220,103193,nk_cell,11098,10.754605448043957
51105,sample10221,99073,b_cell,10215,10.310579067959988
51106,sample10221,99073,cd4_t_cell,27877,28.137837755998103
51107,sample10221,99073,cd8_t_cell,35806,36.14102732328687
51108,sample10221,99073,monocyte,8944,9.02768665529458
51109,sample10221,99073,nk_cell,16231,16.382869197460458
51110,sample10222,102602,b_cell,7653,7.4589189294555664
51111,sample10222,102602,cd4_t_cell,25359,24.71589247772948
51112,sample10222,102602,cd8_t_cell,32960,32.12413013391552
51113,sample10222,102602,monocyte,26311,25.643749634510048
51114,sample10222,102602,nk_cell,10319,10.057308824389388
51115,sample10223,106740,b_cell,11536,10.807569795765412
51116,sample10223,106740,cd4_t_cell,33034,30.948098182499532
51117,sample10223,106740,cd8_t_cell,28457,26.66010867528574
51118,sample10223,106740,monocyte,12868,12.0554618699644
51119,sample10223,106740,nk_cell,20845,19.528761476484917
51120,sample10224,91194,b_cell,7374,8.08605829330877
51121,sample10224,91194,cd4_t_cell,26581,29.147750948527314
51122,sample10224,91194,cd8_t_cell,24370,26.723249336579162
51123,sample10224,91194,monocyte,15189,16.655701032962696
51124,sample10224,91194,nk_cell,17680,19.387240388622057
51125,sample10225,90560,b_cell,18687,20.63493816254417
51126,sample10225,90560,cd4_t_cell,30809,34.02053886925795
51127,sample10225,90560,cd8_t_cell,19453,21.48078621908127
51128,sample10225,90560,monocyte,13531,14.941475265017667
51129,sample10225,90560,nk_cell,8080,8.92226148409894
51130,sample10226,103780,b_cell,13960,13.451532087107342
51131,sample10226,103780,cd4_t_cell,32804,31.609173251108114
51132,sample10226,103780,cd8_t_cell,21525,20.740990556947388
51133,sample10226,103780,monocyte,25478,24.55000963576797
51134,sample10226,103780,nk_cell,10013,9.648294469069185
51135,sample10227,96879,b_cell,10999,11.353337668638199
51136,sample10227,96879,cd4_t_cell,30084,31.053169417520824
51137,sample10227,96879,cd8_t_cell,25193,26.004603680880273
51138,sample10227,96879,monocyte,18636,19.23636701452327
51139,sample10227,96879,nk_cell,11967,12.352522218437432
51140,sample10228,96177,b_cell,9820,10.210341349802967
51141,sample10228,96177,cd4_t_cell,30629,31.846491364879338
51142,sample10228,96177,cd8_t_cell,28067,29.182652817201618
51143,sample10228,96177,monocyte,16329,16.978071680339376
51144,sample10228,96177,nk_cell,11332,11.782442787776704
51145,sample10229,102263,b_cell,7887,7.712466874627187
51146,sample10229,102263,cd4_t_cell,29779,29.120014081339292
51147,sample10229,102263,cd8_t_cell,27709,27.095821558139306
51148,sample10229,102263,monocyte,20164,19.717786491692987
51149,sample10229,102263,nk_cell,16724,16.353910994201225
51150,sample10230,98944,b_cell,7627,7.708400711513583
51151,sample10230,98944,cd4_t_cell,23886,24.140928201811125
51152,sample10230,98944,cd8_t_cell,22152,22.388421733505822
51153,sample10230,98944,monocyte,27088,27.377102199223803
51154,sample10230,98944,nk_cell,18191,18.385147153945667
51155,sample10231,105117,b_cell,19174,18.24062711074327
51156,sample10231,105117,cd4_t_cell,30827,29.32636966427885
51157,sample10231,105117,cd8_t_cell,24484,23.29214113797007
51158,sample10231,105117,monocyte,18395,17.499548122568186
51159,sample10231,105117,nk_cell,12237,11.641313964439625
51160,sample10232,101602,b_cell,6784,6.6770339166551835
51161,sample10232,101602,cd4_t_cell,35514,34.954036337867365
51162,sample10232,101602,cd8_t_cell,20482,20.159051987165608
51163,sample10232,101602,monocyte,21854,21.50941910592311
51164,sample10232,101602,nk_cell,16968,16.700458652388733
51165,sample10233,98101,b_cell,7951,8.104912284278448
51166,sample10233,98101,cd4_t_cell,22759,23.199559637516437
51167,sample10233,98101,cd8_t_cell,33153,33.794762540646886
51168,sample10233,98101,monocyte,21762,22.183260109479008
51169,sample10233,98101,nk_cell,12476,12.717505428079225
51170,sample10234,102742,b_cell,13036,12.688092503552587
51171,sample10234,102742,cd4_t_cell,37420,36.421327207957795
51172,sample10234,102742,cd8_t_cell,21328,20.758793872028967
51173,sample10234,102742,monocyte,19867,19.336785345817677
51174,sample10234,102742,nk_cell,11091,10.79500107064297
51175,sample10235,92824,b_cell,8354,8.999827630785141
51176,sample10235,92824,cd4_t_cell,24483,26.37572179608722
51177,sample10235,92824,cd8_t_cell,30932,33.323278462466604
51178,sample10235,92824,monocyte,15930,17.16150995432216
51179,sample10235,92824,nk_cell,13125,14.139662156338877
51180,sample10236,108906,b_cell,3774,3.4653738086055865
51181,sample10236,108906,cd4_t_cell,32343,29.698088259600024
51182,sample10236,108906,cd8_t_cell,39002,35.81253558114337
51183,sample10236,108906,monocyte,18664,17.137715093750575
51184,sample10236,108906,nk_cell,15123,13.886287256900447
51185,sample10237,96128,b_cell,13184,13.715046604527297
51186,sample10237,96128,cd4_t_cell,25109,26.12038115845539
51187,sample10237,96128,cd8_t_cell,22964,23.88898135818908
51188,sample10237,96128,monocyte,19626,20.41652796271638
51189,sample10237,96128,nk_cell,15245,15.859062916111851
51190,sample10238,99352,b_cell,12724,12.806989290603108
51191,sample10238,99352,cd4_t_cell,29931,30.12621789193977
51192,sample10238,99352,cd8_t_cell,16317,16.423423786134148
51193,sample10238,99352,monocyte,18465,18.585433609791448
51194,sample10238,99352,nk_cell,21915,22.057935421531525
51195,sample10239,92458,b_cell,9286,10.043479201367107
51196,sample10239,92458,cd4_t_cell,24176,26.14808886196976
51197,sample10239,92458,cd8_t_cell,25693,27.788833848882735
51198,sample10239,92458,monocyte,17772,19.221700664085315
51199,sample10239,92458,nk_cell,15531,16.797897423695083
51200,sample10240,103173,b_cell,18190,17.630581644422474
51201,sample10240,103173,cd4_t_cell,22109,21.429056051486338
51202,sample10240,103173,cd8_t_cell,19854,19.243406705242652
51203,sample10240,103173,monocyte,19140,18.5513651827513
51204,sample10240,103173,nk_cell,23880,23.145590416097235
51205,sample10241,112866,b_cell,6375,5.64829089362607
51206,sample10241,112866,cd4_t_cell,33419,29.609448372406217
51207,sample10241,112866,cd8_t_cell,26488,23.468537912214483
51208,sample10241,112866,monocyte,24676,21.86309428880265
51209,sample10241,112866,nk_cell,21908,19.41062853295058
51210,sample10242,100293,b_cell,8650,8.62472954244065
51211,sample10242,100293,cd4_t_cell,29946,29.85851455236158
51212,sample10242,100293,cd8_t_cell,25410,25.335766205019294
51213,sample10242,100293,monocyte,22728,22.661601507582784
51214,sample10242,100293,nk_cell,13559,13.519388192595695
51215,sample10243,96874,b_cell,10844,11.193922001775503
51216,sample10243,96874,cd4_t_cell,25170,25.98220368726387
51217,sample10243,96874,cd8_t_cell,30031,31.000061936123213
51218,sample10243,96874,monocyte,18336,18.92767925346326
51219,sample10243,96874,nk_cell,12493,12.896133121374156
51220,sample10244,101637,b_cell,12555,12.352784911006818
51221,sample10244,101637,cd4_t_cell,26181,25.759319932701672
51222,sample10244,101637,cd8_t_cell,26595,26.166651908261755
51223,sample10244,101637,monocyte,25263,24.856105552111927
51224,sample10244,101637,nk_cell,11043,10.865137695917825
51225,sample10245,95961,b_cell,14142,14.737237002532279
51226,sample10245,95961,cd4_t_cell,30548,31.833765800689864
51227,sample10245,95961,cd8_t_cell,22792,23.751315638644865
51228,sample10245,95961,monocyte,20884,21.76300788862142
51229,sample10245,95961,nk_cell,7595,7.914673669511572
